monthYear,month,levelCrookedLakeCount,levelCrookedLake,,rainfallFinal,rainfallFinal1,rainfallFinal2,rainfallFinal3,rainfallFinal4,rainfallFinal5,rainfallFinal6,rainfallFinal7,rainfallFinal8,rainfallFinal9,rainfallFinal10,rainfallFinal11,rainfallFinal12,rainfallFinal13,rainfallFinal14,rainfallFinal15,rainfallFinal16,rainfallFinal17,rainfallFinal18,rainfallFinal19,rainfallFinal20,rainfallFinal21,rainfallFinal22,rainfallFinal23,rainfallFinal24,rainfallFinal25,rainfallFinal26,rainfallFinal27,rainfallFinal28,rainfallFinal29,rainfallFinal30,rainfallFinal31,rainfallFinal32,rainfallFinal33,rainfallFinal34,rainfallFinal35,rainfallFinal36,rainfallFinal37,rainfallFinal38,rainfallFinal39,rainfallFinal40,rainfallFinal41,rainfallFinal42,rainfallFinal43,rainfallFinal44,rainfallFinal45,rainfallFinal46,rainfallFinal47,rainfallFinal48,rainfallFinal49,rainfallFinal50,rainfallFinal51,rainfallFinal52,rainfallFinal53,rainfallFinal54,rainfallFinal55,rainfallFinal56,rainfallFinal57,rainfallFinal58,rainfallFinal59,rainfallFinal60,rainfallFinal61,rainfallFinal62,rainfallFinal63,rainfallFinal64,rainfallFinal65,rainfallFinal66,rainfallFinal67,rainfallFinal68,rainfallFinal69,rainfallFinal70
7/1/2003,7,4,117.9375,0.434166667,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94,5.66,5.98,8.28,7.87,10.26,3.87,1.08,1.25,0.41,3.24,0.97,3.83,3.18,9.43,4.74,7.31,0.81,2.13,2.33,10.21,8.49,5.95,8.22,11.54,0.76,5.6
8/1/2003,8,6,118.485,0.5475,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94,5.66,5.98,8.28,7.87,10.26,3.87,1.08,1.25,0.41,3.24,0.97,3.83,3.18,9.43,4.74,7.31,0.81,2.13,2.33,10.21,8.49,5.95,8.22,11.54,0.76
9/1/2003,9,5,119.232,0.747,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94,5.66,5.98,8.28,7.87,10.26,3.87,1.08,1.25,0.41,3.24,0.97,3.83,3.18,9.43,4.74,7.31,0.81,2.13,2.33,10.21,8.49,5.95,8.22,11.54
10/1/2003,10,4,119.015,-0.217,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94,5.66,5.98,8.28,7.87,10.26,3.87,1.08,1.25,0.41,3.24,0.97,3.83,3.18,9.43,4.74,7.31,0.81,2.13,2.33,10.21,8.49,5.95,8.22
11/1/2003,11,5,118.8,-0.215,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94,5.66,5.98,8.28,7.87,10.26,3.87,1.08,1.25,0.41,3.24,0.97,3.83,3.18,9.43,4.74,7.31,0.81,2.13,2.33,10.21,8.49,5.95
12/1/2003,12,6,118.5466667,-0.253333333,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94,5.66,5.98,8.28,7.87,10.26,3.87,1.08,1.25,0.41,3.24,0.97,3.83,3.18,9.43,4.74,7.31,0.81,2.13,2.33,10.21,8.49
1/1/2004,1,1,118.34,-0.206666667,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94,5.66,5.98,8.28,7.87,10.26,3.87,1.08,1.25,0.41,3.24,0.97,3.83,3.18,9.43,4.74,7.31,0.81,2.13,2.33,10.21
2/1/2004,2,1,118.26,-0.08,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94,5.66,5.98,8.28,7.87,10.26,3.87,1.08,1.25,0.41,3.24,0.97,3.83,3.18,9.43,4.74,7.31,0.81,2.13,2.33
3/1/2004,3,2,118.14,-0.12,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94,5.66,5.98,8.28,7.87,10.26,3.87,1.08,1.25,0.41,3.24,0.97,3.83,3.18,9.43,4.74,7.31,0.81,2.13
4/1/2004,4,2,117.64,-0.5,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94,5.66,5.98,8.28,7.87,10.26,3.87,1.08,1.25,0.41,3.24,0.97,3.83,3.18,9.43,4.74,7.31,0.81
5/1/2004,5,2,117.17,-0.47,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94,5.66,5.98,8.28,7.87,10.26,3.87,1.08,1.25,0.41,3.24,0.97,3.83,3.18,9.43,4.74,7.31
6/1/2004,6,2,117.165,-0.005,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94,5.66,5.98,8.28,7.87,10.26,3.87,1.08,1.25,0.41,3.24,0.97,3.83,3.18,9.43,4.74
7/1/2004,7,2,116.91,-0.255,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94,5.66,5.98,8.28,7.87,10.26,3.87,1.08,1.25,0.41,3.24,0.97,3.83,3.18,9.43
8/1/2004,8,2,117.835,0.925,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94,5.66,5.98,8.28,7.87,10.26,3.87,1.08,1.25,0.41,3.24,0.97,3.83,3.18
9/1/2004,9,2,120.2,2.365,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94,5.66,5.98,8.28,7.87,10.26,3.87,1.08,1.25,0.41,3.24,0.97,3.83
10/1/2004,10,2,121.165,0.965,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94,5.66,5.98,8.28,7.87,10.26,3.87,1.08,1.25,0.41,3.24,0.97
11/1/2004,11,2,120.825,-0.34,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94,5.66,5.98,8.28,7.87,10.26,3.87,1.08,1.25,0.41,3.24
12/1/2004,12,2,120.665,-0.16,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94,5.66,5.98,8.28,7.87,10.26,3.87,1.08,1.25,0.41
1/1/2005,1,2,120.725,0.06,1.92,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94,5.66,5.98,8.28,7.87,10.26,3.87,1.08,1.25
2/1/2005,2,3,120.5433333,-0.181666667,2.86,1.92,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94,5.66,5.98,8.28,7.87,10.26,3.87,1.08
3/1/2005,3,3,121.67,1.126666667,5.24,2.86,1.92,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94,5.66,5.98,8.28,7.87,10.26,3.87
4/1/2005,4,2,121.315,-0.355,1.86,5.24,2.86,1.92,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94,5.66,5.98,8.28,7.87,10.26
5/1/2005,5,2,121.29,-0.025,3.81,1.86,5.24,2.86,1.92,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94,5.66,5.98,8.28,7.87
6/1/2005,6,3,122.96,1.67,15.98,3.81,1.86,5.24,2.86,1.92,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94,5.66,5.98,8.28
7/1/2005,7,2,123.005,0.045,7.1,15.98,3.81,1.86,5.24,2.86,1.92,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94,5.66,5.98
8/1/2005,8,2,123.415,0.41,4.13,7.1,15.98,3.81,1.86,5.24,2.86,1.92,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94,5.66
9/1/2005,9,2,123.055,-0.36,6.67,4.13,7.1,15.98,3.81,1.86,5.24,2.86,1.92,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85,1.94
10/1/2005,10,2,123.14,0.085,6.74,6.67,4.13,7.1,15.98,3.81,1.86,5.24,2.86,1.92,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36,2.85
11/1/2005,11,2,123.005,-0.135,2.85,6.74,6.67,4.13,7.1,15.98,3.81,1.86,5.24,2.86,1.92,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27,1.36
12/1/2005,12,1,122.7,-0.305,0.86,2.85,6.74,6.67,4.13,7.1,15.98,3.81,1.86,5.24,2.86,1.92,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78,0.27
1/1/2006,1,2,122.27,-0.43,0.41,0.86,2.85,6.74,6.67,4.13,7.1,15.98,3.81,1.86,5.24,2.86,1.92,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69,0.78
2/1/2006,2,2,122.13,-0.14,3.46,0.41,0.86,2.85,6.74,6.67,4.13,7.1,15.98,3.81,1.86,5.24,2.86,1.92,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3,0.69
3/1/2006,3,2,121.61,-0.52,0.19,3.46,0.41,0.86,2.85,6.74,6.67,4.13,7.1,15.98,3.81,1.86,5.24,2.86,1.92,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17,0.3
4/1/2006,4,2,121.15,-0.46,0.67,0.19,3.46,0.41,0.86,2.85,6.74,6.67,4.13,7.1,15.98,3.81,1.86,5.24,2.86,1.92,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14,6.17
5/1/2006,5,1,120.55,-0.6,1.06,0.67,0.19,3.46,0.41,0.86,2.85,6.74,6.67,4.13,7.1,15.98,3.81,1.86,5.24,2.86,1.92,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22,6.14
6/1/2006,6,2,120.48,-0.07,4.35,1.06,0.67,0.19,3.46,0.41,0.86,2.85,6.74,6.67,4.13,7.1,15.98,3.81,1.86,5.24,2.86,1.92,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24,4.22
7/1/2006,7,1,120.59,0.11,8.8,4.35,1.06,0.67,0.19,3.46,0.41,0.86,2.85,6.74,6.67,4.13,7.1,15.98,3.81,1.86,5.24,2.86,1.92,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62,4.24
8/1/2006,8,2,120.17,-0.42,5.2,8.8,4.35,1.06,0.67,0.19,3.46,0.41,0.86,2.85,6.74,6.67,4.13,7.1,15.98,3.81,1.86,5.24,2.86,1.92,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3,0.62
9/1/2006,9,2,120.5,0.33,4.3,5.2,8.8,4.35,1.06,0.67,0.19,3.46,0.41,0.86,2.85,6.74,6.67,4.13,7.1,15.98,3.81,1.86,5.24,2.86,1.92,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01,0.3
10/1/2006,10,2,119.995,-0.505,1.34,4.3,5.2,8.8,4.35,1.06,0.67,0.19,3.46,0.41,0.86,2.85,6.74,6.67,4.13,7.1,15.98,3.81,1.86,5.24,2.86,1.92,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66,1.01
11/1/2006,11,2,119.425,-0.57,0.94,1.34,4.3,5.2,8.8,4.35,1.06,0.67,0.19,3.46,0.41,0.86,2.85,6.74,6.67,4.13,7.1,15.98,3.81,1.86,5.24,2.86,1.92,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02,0.66
12/1/2006,12,1,119.2,-0.225,1.58,0.94,1.34,4.3,5.2,8.8,4.35,1.06,0.67,0.19,3.46,0.41,0.86,2.85,6.74,6.67,4.13,7.1,15.98,3.81,1.86,5.24,2.86,1.92,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87,0.02
1/1/2007,1,1,119.16,-0.04,1.41,1.58,0.94,1.34,4.3,5.2,8.8,4.35,1.06,0.67,0.19,3.46,0.41,0.86,2.85,6.74,6.67,4.13,7.1,15.98,3.81,1.86,5.24,2.86,1.92,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9,6.87
2/1/2007,2,1,119.16,0,1.61,1.41,1.58,0.94,1.34,4.3,5.2,8.8,4.35,1.06,0.67,0.19,3.46,0.41,0.86,2.85,6.74,6.67,4.13,7.1,15.98,3.81,1.86,5.24,2.86,1.92,2.95,0.78,1.3,15.91,8.82,7.9,3.72,0.51,1.52,0.28,3.64,1.48,3.45,1.2,0.41,10.47,9.94,10.48,13.7,9.79,2.33,2.48,1,0.95,7.64,3.61,2.63,5.6,7.79,5.92,15.57,2.14,0.67,0.35,4.3,1.37,0.28,0.59,4.47,22.56,5.04,12.92,7.71,3.52,0.9
